rf_(10, 10)sampledtest
             precision    recall  f1-score   support

        0.0       0.65      0.67      0.66       132
        1.0       0.66      0.64      0.65       132

avg / total       0.66      0.66      0.66       264
10	0.5	0.027	0.567
20	0.6	0.06	0.619
30	0.633	0.093	0.638
40	0.65	0.128	0.649
50	0.72	0.18	0.698
60	0.717	0.218	0.699
70	0.757	0.274	0.729
80	0.738	0.308	0.718
90	0.744	0.353	0.724
100	0.75	0.399	0.73
200	0.565	0.46	0.803
300	0.44	0.46	0.898
500	0.264	0.46	0.898
1000	0.132	0.46	0.898
