rf_(50, 10, 10)sampledtest
             precision    recall  f1-score   support

        0.0       0.67      0.63      0.65       132
        1.0       0.65      0.69      0.67       132

avg / total       0.66      0.66      0.66       264
10	0.3	0.013	0.371
20	0.3	0.02	0.346
30	0.367	0.034	0.382
40	0.475	0.06	0.455
50	0.54	0.091	0.503
60	0.567	0.121	0.526
70	0.6	0.157	0.554
80	0.613	0.189	0.567
90	0.589	0.208	0.554
100	0.59	0.234	0.557
200	0.585	0.344	0.774
300	0.44	0.344	0.849
500	0.264	0.344	0.849
1000	0.132	0.344	0.849
