rf_(50, 10, 10)
             precision    recall  f1-score   support

        0.0       0.98      0.61      0.76      3642
        1.0       0.06      0.69      0.11       132

avg / total       0.95      0.62      0.73      3774
10	0.1	0.001	0.078
20	0.05	0.001	0.051
30	0.033	0.001	0.039
40	0.025	0.001	0.032
50	0.02	0.001	0.028
60	0.033	0.002	0.036
70	0.029	0.002	0.033
80	0.025	0.002	0.03
90	0.022	0.002	0.027
100	0.02	0.002	0.025
200	0.03	0.002	0.042
300	0.027	0.002	0.052
500	0.052	0.002	0.133
1000	0.052	0.002	0.24
ClaimBuster
10	0.1	0.002	0.085
20	0.15	0.004	0.126
30	0.133	0.005	0.12
40	0.15	0.007	0.134
50	0.16	0.01	0.143
60	0.167	0.012	0.149
70	0.2	0.018	0.175
80	0.188	0.02	0.168
90	0.2	0.024	0.179
100	0.18	0.024	0.166
200	0.15	0.031	0.201
300	0.16	0.031	0.29
500	0.138	0.031	0.386
1000	0.091	0.031	0.478
