rf_(10, 10, 10)
             precision    recall  f1-score   support

        0.0       0.98      0.66      0.79      3642
        1.0       0.06      0.64      0.12       132

avg / total       0.95      0.66      0.77      3774
10	0.1	0.001	0.066
20	0.05	0.001	0.043
30	0.033	0.001	0.033
40	0.05	0.001	0.045
50	0.04	0.001	0.038
60	0.033	0.001	0.034
70	0.043	0.002	0.041
80	0.05	0.002	0.046
90	0.056	0.002	0.05
100	0.05	0.002	0.047
200	0.035	0.003	0.05
300	0.027	0.003	0.054
500	0.034	0.003	0.095
1000	0.068	0.003	0.304
ClaimBuster
10	0.1	0.001	0.078
20	0.15	0.004	0.121
30	0.133	0.005	0.117
40	0.125	0.006	0.114
50	0.18	0.011	0.154
60	0.167	0.012	0.148
70	0.2	0.018	0.173
80	0.212	0.023	0.184
90	0.2	0.025	0.178
100	0.18	0.025	0.165
200	0.15	0.032	0.201
300	0.16	0.032	0.29
500	0.138	0.032	0.386
1000	0.092	0.032	0.481
