rf_(10, 10)
             precision    recall  f1-score   support

        0.0       0.98      0.70      0.82      3642
        1.0       0.07      0.64      0.13       132

avg / total       0.95      0.70      0.80      3774
10	0.3	0.008	0.269
20	0.15	0.008	0.173
30	0.133	0.009	0.157
40	0.1	0.009	0.13
50	0.08	0.009	0.111
60	0.067	0.009	0.098
70	0.071	0.01	0.098
80	0.062	0.01	0.09
90	0.056	0.01	0.082
100	0.07	0.011	0.091
200	0.06	0.012	0.102
300	0.07	0.012	0.146
500	0.078	0.012	0.228
1000	0.077	0.012	0.386
ClaimBuster
10	0.1	0.002	0.085
20	0.15	0.004	0.126
30	0.133	0.005	0.12
40	0.15	0.007	0.134
50	0.16	0.01	0.143
60	0.167	0.012	0.149
70	0.2	0.018	0.175
80	0.188	0.02	0.168
90	0.2	0.024	0.179
100	0.18	0.024	0.166
200	0.15	0.031	0.201
300	0.16	0.031	0.29
500	0.138	0.031	0.386
1000	0.091	0.031	0.478
