rf_(5, 5)sampledtest
             precision    recall  f1-score   support

        0.0       0.70      0.67      0.69       132
        1.0       0.69      0.71      0.70       132

avg / total       0.69      0.69      0.69       264
10	1.0	0.076	1.0
20	0.95	0.141	0.963
30	0.933	0.206	0.949
40	0.875	0.252	0.904
50	0.84	0.297	0.876
60	0.817	0.341	0.855
70	0.786	0.377	0.829
80	0.738	0.401	0.791
90	0.733	0.439	0.783
100	0.72	0.472	0.77
200	0.59	0.587	0.883
300	0.44	0.587	0.952
500	0.264	0.587	0.952
1000	0.132	0.587	0.952
