rf_(20, 20)
             precision    recall  f1-score   support

        0.0       0.98      0.66      0.79      3642
        1.0       0.07      0.72      0.13       132

avg / total       0.95      0.66      0.77      3774
10	0.4	0.018	0.46
20	0.3	0.024	0.371
30	0.233	0.026	0.307
40	0.225	0.03	0.289
50	0.22	0.033	0.276
60	0.183	0.033	0.244
70	0.171	0.035	0.229
80	0.163	0.036	0.218
90	0.156	0.037	0.208
100	0.17	0.041	0.215
200	0.13	0.046	0.224
300	0.11	0.046	0.258
500	0.104	0.046	0.344
1000	0.086	0.046	0.483
ClaimBuster
10	0.1	0.002	0.085
20	0.15	0.004	0.126
30	0.133	0.005	0.12
40	0.125	0.006	0.116
50	0.18	0.011	0.156
60	0.183	0.014	0.161
70	0.2	0.019	0.175
80	0.212	0.023	0.186
90	0.2	0.025	0.18
100	0.18	0.025	0.166
200	0.15	0.032	0.202
300	0.163	0.032	0.296
500	0.138	0.032	0.387
1000	0.091	0.032	0.478
