rbf_1_0.0001
             precision    recall  f1-score   support

        0.0       0.97      0.68      0.80      3642
        1.0       0.05      0.50      0.10       132

avg / total       0.94      0.67      0.77      3774
10	0.1	0.001	0.066
20	0.05	0.001	0.043
30	0.067	0.001	0.056
40	0.05	0.001	0.047
50	0.1	0.003	0.082
60	0.1	0.004	0.084
70	0.114	0.006	0.096
80	0.1	0.006	0.088
90	0.089	0.006	0.081
100	0.1	0.008	0.089
200	0.095	0.011	0.123
300	0.087	0.011	0.157
500	0.074	0.011	0.206
1000	0.062	0.011	0.311
ClaimBuster
10	0.1	0.001	0.078
20	0.15	0.004	0.12
30	0.133	0.005	0.115
40	0.125	0.006	0.112
50	0.18	0.011	0.152
60	0.183	0.013	0.158
70	0.2	0.018	0.172
80	0.188	0.019	0.166
90	0.2	0.024	0.177
100	0.18	0.024	0.164
200	0.15	0.031	0.2
300	0.163	0.031	0.293
500	0.138	0.031	0.385
1000	0.091	0.031	0.476
