rbf_10_0.0001sampledtest
             precision    recall  f1-score   support

        0.0       0.67      0.74      0.70       132
        1.0       0.71      0.63      0.67       132

avg / total       0.69      0.69      0.68       264
10	0.7	0.043	0.745
20	0.8	0.097	0.803
30	0.833	0.153	0.825
40	0.825	0.204	0.821
50	0.8	0.247	0.804
60	0.8	0.296	0.804
70	0.8	0.345	0.803
80	0.762	0.375	0.776
90	0.767	0.421	0.778
100	0.76	0.462	0.773
200	0.57	0.543	0.84
300	0.44	0.543	0.93
500	0.264	0.543	0.93
1000	0.132	0.543	0.93
