rbf_1000_1e-05
             precision    recall  f1-score   support

        0.0       0.99      0.76      0.86      3642
        1.0       0.10      0.70      0.17       132

avg / total       0.95      0.76      0.84      3774
10	0.1	0.002	0.085
20	0.1	0.002	0.087
30	0.067	0.002	0.067
40	0.125	0.005	0.107
50	0.18	0.01	0.148
60	0.167	0.011	0.142
70	0.186	0.015	0.158
80	0.2	0.02	0.171
90	0.2	0.023	0.173
100	0.23	0.031	0.197
200	0.15	0.038	0.2
300	0.137	0.038	0.254
500	0.12	0.038	0.34
1000	0.094	0.038	0.481
ClaimBuster
10	0.1	0.001	0.078
20	0.15	0.004	0.12
30	0.133	0.005	0.115
40	0.125	0.006	0.112
50	0.18	0.011	0.152
60	0.183	0.013	0.158
70	0.2	0.018	0.172
80	0.188	0.019	0.166
90	0.2	0.024	0.177
100	0.18	0.024	0.164
200	0.15	0.031	0.2
300	0.163	0.031	0.293
500	0.138	0.031	0.385
1000	0.091	0.031	0.476
