rbf_1_1e-05
             precision    recall  f1-score   support

        0.0       0.97      0.87      0.92      3642
        1.0       0.05      0.20      0.08       132

avg / total       0.94      0.85      0.89      3774
10	0.1	0.001	0.064
20	0.1	0.002	0.074
30	0.067	0.002	0.057
40	0.05	0.002	0.047
50	0.06	0.002	0.054
60	0.05	0.002	0.048
70	0.071	0.003	0.063
80	0.062	0.003	0.057
90	0.056	0.003	0.053
100	0.05	0.003	0.049
200	0.05	0.003	0.067
300	0.057	0.003	0.101
500	0.052	0.003	0.142
1000	0.057	0.003	0.27
ClaimBuster
10	0.1	0.001	0.078
20	0.15	0.004	0.12
30	0.133	0.005	0.115
40	0.125	0.006	0.112
50	0.18	0.011	0.152
60	0.183	0.013	0.158
70	0.2	0.018	0.172
80	0.188	0.019	0.166
90	0.2	0.024	0.177
100	0.18	0.024	0.164
200	0.15	0.031	0.2
300	0.163	0.031	0.293
500	0.138	0.031	0.385
1000	0.091	0.031	0.476
