rbf_100_0.0001
             precision    recall  f1-score   support

        0.0       0.99      0.75      0.85      3642
        1.0       0.09      0.70      0.16       132

avg / total       0.95      0.75      0.83      3774
10	0.1	0.002	0.095
20	0.1	0.003	0.098
30	0.167	0.007	0.146
40	0.15	0.008	0.138
50	0.16	0.011	0.147
60	0.2	0.016	0.177
70	0.229	0.023	0.199
80	0.212	0.025	0.19
90	0.189	0.025	0.175
100	0.19	0.028	0.177
200	0.165	0.033	0.22
300	0.147	0.033	0.275
500	0.124	0.033	0.356
1000	0.092	0.033	0.48
ClaimBuster
10	0.1	0.001	0.078
20	0.15	0.004	0.12
30	0.133	0.005	0.115
40	0.125	0.006	0.112
50	0.18	0.011	0.152
60	0.183	0.013	0.158
70	0.2	0.018	0.172
80	0.188	0.019	0.166
90	0.2	0.024	0.177
100	0.18	0.024	0.164
200	0.15	0.031	0.2
300	0.163	0.031	0.293
500	0.138	0.031	0.385
1000	0.091	0.031	0.476
