rbf_100_1e-05
             precision    recall  f1-score   support

        0.0       0.98      0.79      0.87      3642
        1.0       0.09      0.59      0.16       132

avg / total       0.95      0.78      0.85      3774
10	0.0	0.0	0.0
20	0.05	0.0	0.033
30	0.167	0.004	0.118
40	0.125	0.004	0.097
50	0.12	0.006	0.098
60	0.133	0.007	0.11
70	0.129	0.008	0.109
80	0.15	0.012	0.126
90	0.178	0.017	0.148
100	0.18	0.02	0.151
200	0.16	0.024	0.199
300	0.133	0.024	0.238
500	0.116	0.024	0.32
1000	0.085	0.024	0.431
ClaimBuster
10	0.1	0.001	0.078
20	0.15	0.004	0.12
30	0.133	0.005	0.115
40	0.125	0.006	0.112
50	0.18	0.011	0.152
60	0.183	0.013	0.158
70	0.2	0.018	0.172
80	0.188	0.019	0.166
90	0.2	0.024	0.177
100	0.18	0.024	0.164
200	0.15	0.031	0.2
300	0.163	0.031	0.293
500	0.138	0.031	0.385
1000	0.091	0.031	0.476
