rbf_10_1e-05
             precision    recall  f1-score   support

        0.0       0.98      0.79      0.88      3642
        1.0       0.07      0.45      0.13       132

avg / total       0.94      0.78      0.85      3774
10	0.0	0.0	0.0
20	0.2	0.004	0.134
30	0.133	0.004	0.103
40	0.1	0.004	0.085
50	0.08	0.004	0.073
60	0.067	0.004	0.065
70	0.057	0.004	0.058
80	0.05	0.004	0.053
90	0.056	0.005	0.057
100	0.05	0.005	0.053
200	0.07	0.006	0.092
300	0.073	0.006	0.132
500	0.08	0.006	0.213
1000	0.064	0.006	0.313
ClaimBuster
10	0.1	0.001	0.078
20	0.15	0.004	0.12
30	0.133	0.005	0.115
40	0.125	0.006	0.112
50	0.18	0.011	0.152
60	0.183	0.013	0.158
70	0.2	0.018	0.172
80	0.188	0.019	0.166
90	0.2	0.024	0.177
100	0.18	0.024	0.164
200	0.15	0.031	0.2
300	0.163	0.031	0.293
500	0.138	0.031	0.385
1000	0.091	0.031	0.476
