rbf_5_0.0001
             precision    recall  f1-score   support

        0.0       0.98      0.76      0.85      3642
        1.0       0.08      0.56      0.14       132

avg / total       0.95      0.75      0.83      3774
10	0.0	0.0	0.0
20	0.1	0.001	0.07
30	0.133	0.003	0.1
40	0.125	0.005	0.1
50	0.14	0.007	0.114
60	0.15	0.009	0.124
70	0.157	0.012	0.132
80	0.188	0.017	0.156
90	0.189	0.02	0.16
100	0.19	0.023	0.162
200	0.15	0.029	0.193
300	0.133	0.029	0.242
500	0.106	0.029	0.302
1000	0.077	0.029	0.401
ClaimBuster
10	0.1	0.001	0.078
20	0.15	0.004	0.12
30	0.133	0.005	0.115
40	0.125	0.006	0.112
50	0.18	0.011	0.152
60	0.183	0.013	0.158
70	0.2	0.018	0.172
80	0.188	0.019	0.166
90	0.2	0.024	0.177
100	0.18	0.024	0.164
200	0.15	0.031	0.2
300	0.163	0.031	0.293
500	0.138	0.031	0.385
1000	0.091	0.031	0.476
