rbf_5_0.0001sampledtest
             precision    recall  f1-score   support

        0.0       0.63      0.73      0.68       132
        1.0       0.68      0.56      0.61       132

avg / total       0.65      0.65      0.65       264
10	0.8	0.051	0.817
20	0.8	0.097	0.806
30	0.8	0.148	0.806
40	0.825	0.203	0.823
50	0.82	0.254	0.82
60	0.817	0.304	0.817
70	0.771	0.335	0.786
80	0.738	0.363	0.76
90	0.722	0.397	0.747
100	0.7	0.424	0.729
200	0.575	0.522	0.842
300	0.44	0.522	0.927
500	0.264	0.522	0.927
1000	0.132	0.522	0.927
