rbf_10_1e-05sampledtest
             precision    recall  f1-score   support

        0.0       0.59      0.80      0.68       132
        1.0       0.69      0.45      0.55       132

avg / total       0.64      0.62      0.61       264
10	0.7	0.047	0.772
20	0.65	0.081	0.718
30	0.7	0.123	0.738
40	0.725	0.167	0.749
50	0.7	0.2	0.728
60	0.7	0.237	0.725
70	0.7	0.275	0.723
80	0.7	0.312	0.721
90	0.678	0.338	0.703
100	0.65	0.358	0.681
200	0.55	0.43	0.802
300	0.44	0.43	0.912
500	0.264	0.43	0.912
1000	0.132	0.43	0.912
