rbf_5_1e-05sampledtest
             precision    recall  f1-score   support

        0.0       0.57      0.83      0.68       132
        1.0       0.69      0.39      0.50       132

avg / total       0.63      0.61      0.59       264
10	0.6	0.038	0.681
20	0.6	0.067	0.655
30	0.7	0.111	0.711
40	0.675	0.141	0.69
50	0.72	0.189	0.719
60	0.667	0.21	0.682
70	0.686	0.251	0.694
80	0.675	0.282	0.685
90	0.678	0.318	0.687
100	0.64	0.333	0.659
200	0.545	0.393	0.783
300	0.44	0.393	0.897
500	0.264	0.393	0.897
1000	0.132	0.393	0.897
