rbf_1000_1e-05sampledtest
             precision    recall  f1-score   support

        0.0       0.72      0.77      0.74       132
        1.0       0.75      0.70      0.72       132

avg / total       0.73      0.73      0.73       264
10	0.8	0.05	0.812
20	0.85	0.106	0.841
30	0.833	0.158	0.833
40	0.85	0.215	0.844
50	0.84	0.267	0.838
60	0.833	0.319	0.834
70	0.814	0.362	0.82
80	0.812	0.411	0.818
90	0.811	0.461	0.817
100	0.78	0.49	0.794
200	0.595	0.592	0.873
300	0.44	0.592	0.938
500	0.264	0.592	0.938
1000	0.132	0.592	0.938
