rbf_500_0.0001
             precision    recall  f1-score   support

        0.0       0.99      0.74      0.84      3642
        1.0       0.09      0.73      0.16       132

avg / total       0.96      0.74      0.82      3774
10	0.2	0.004	0.176
20	0.1	0.004	0.114
30	0.167	0.008	0.158
40	0.25	0.017	0.219
50	0.24	0.021	0.217
60	0.2	0.021	0.191
70	0.2	0.024	0.192
80	0.175	0.024	0.175
90	0.178	0.027	0.177
100	0.17	0.028	0.171
200	0.175	0.041	0.239
300	0.157	0.041	0.298
500	0.124	0.041	0.366
1000	0.095	0.041	0.502
ClaimBuster
10	0.1	0.001	0.078
20	0.15	0.004	0.12
30	0.133	0.005	0.115
40	0.125	0.006	0.112
50	0.18	0.011	0.152
60	0.183	0.013	0.158
70	0.2	0.018	0.172
80	0.188	0.019	0.166
90	0.2	0.024	0.177
100	0.18	0.024	0.164
200	0.15	0.031	0.2
300	0.163	0.031	0.293
500	0.138	0.031	0.385
1000	0.091	0.031	0.476
