rbf_100_0.0001sampledtest
             precision    recall  f1-score   support

        0.0       0.71      0.72      0.71       132
        1.0       0.72      0.70      0.71       132

avg / total       0.71      0.71      0.71       264
10	0.9	0.065	0.922
20	0.85	0.117	0.877
30	0.8	0.159	0.834
40	0.85	0.221	0.863
50	0.86	0.28	0.868
60	0.85	0.332	0.86
70	0.814	0.369	0.833
80	0.8	0.411	0.821
90	0.8	0.46	0.82
100	0.76	0.484	0.789
200	0.585	0.586	0.87
300	0.44	0.586	0.945
500	0.264	0.586	0.945
1000	0.132	0.586	0.945
