rbf_500_1e-05sampledtest
             precision    recall  f1-score   support

        0.0       0.69      0.76      0.72       132
        1.0       0.73      0.67      0.70       132

avg / total       0.71      0.71      0.71       264
10	0.8	0.051	0.82
20	0.85	0.107	0.848
30	0.833	0.16	0.838
40	0.85	0.217	0.848
50	0.84	0.268	0.842
60	0.817	0.312	0.825
70	0.843	0.375	0.843
80	0.825	0.419	0.83
90	0.8	0.456	0.811
100	0.78	0.492	0.796
200	0.59	0.584	0.87
300	0.44	0.584	0.94
500	0.264	0.584	0.94
1000	0.132	0.584	0.94
