rbf_1000_0.0001sampledtest
             precision    recall  f1-score   support

        0.0       0.72      0.73      0.72       132
        1.0       0.73      0.72      0.72       132

avg / total       0.72      0.72      0.72       264
10	1.0	0.076	1.0
20	0.8	0.115	0.856
30	0.867	0.179	0.889
40	0.875	0.239	0.892
50	0.88	0.298	0.893
60	0.85	0.344	0.87
70	0.829	0.388	0.853
80	0.825	0.438	0.848
90	0.8	0.475	0.828
100	0.8	0.524	0.826
200	0.595	0.61	0.888
300	0.44	0.61	0.953
500	0.264	0.61	0.953
1000	0.132	0.61	0.953
