embed100lsvm
             precision    recall  f1-score   support

        0.0       0.99      0.92      0.95      6753
        1.0       0.26      0.75      0.39       261

avg / total       0.96      0.91      0.93      7014
10	0.2	0.031	0.13
20	0.6	0.248	0.438
30	0.733	0.393	0.568
40	0.8	0.488	0.644
50	0.84	0.555	0.693
60	0.867	0.605	0.73
70	0.886	0.644	0.757
80	0.9	0.675	0.779
90	0.911	0.701	0.796
100	0.92	0.722	0.811
200	0.715	0.584	0.695
300	0.533	0.47	0.618
500	0.354	0.47	0.664
1000	0.203	0.47	0.729
