embed100ada
             precision    recall  f1-score   support

        0.0       0.99      0.71      0.83      6753
        1.0       0.10      0.79      0.17       261

avg / total       0.96      0.72      0.80      7014
10	0.0	0.0	0.0
20	0.0	0.0	0.0
30	0.033	0.001	0.022
40	0.075	0.004	0.053
50	0.06	0.003	0.045
60	0.083	0.006	0.064
70	0.071	0.005	0.057
80	0.075	0.005	0.061
90	0.078	0.005	0.064
100	0.08	0.006	0.067
200	0.1	0.009	0.088
300	0.117	0.012	0.117
500	0.122	0.012	0.188
1000	0.12	0.012	0.333
