embed200rsvm
             precision    recall  f1-score   support

        0.0       0.99      0.91      0.95      6753
        1.0       0.24      0.71      0.36       261

avg / total       0.96      0.91      0.93      7014
10	1.0	1.0	1.0
20	0.95	0.929	0.963
30	0.967	0.94	0.971
40	0.975	0.948	0.976
50	0.94	0.909	0.951
60	0.933	0.897	0.945
70	0.914	0.876	0.93
80	0.9	0.857	0.919
90	0.9	0.851	0.917
100	0.86	0.811	0.887
200	0.65	0.574	0.71
300	0.517	0.476	0.655
500	0.352	0.476	0.712
1000	0.199	0.476	0.768
