embed200lsvm
             precision    recall  f1-score   support

        0.0       0.98      0.96      0.97      6753
        1.0       0.37      0.62      0.46       261

avg / total       0.96      0.95      0.95      7014
10	0.0	0.0	0.0
20	0.25	0.04	0.167
30	0.467	0.145	0.338
40	0.6	0.245	0.453
50	0.68	0.326	0.53
60	0.733	0.39	0.585
70	0.771	0.442	0.627
80	0.762	0.454	0.634
90	0.789	0.49	0.663
100	0.8	0.513	0.68
200	0.62	0.422	0.588
300	0.48	0.35	0.539
500	0.336	0.35	0.605
1000	0.192	0.35	0.664
