embed100adasampledtest
             precision    recall  f1-score   support

        0.0       0.78      0.72      0.75       261
        1.0       0.74      0.79      0.77       261

avg / total       0.76      0.76      0.76       522
10	1.0	1.0	1.0
20	1.0	1.0	1.0
30	1.0	1.0	1.0
40	1.0	1.0	1.0
50	1.0	1.0	1.0
60	0.917	0.917	0.942
70	0.829	0.821	0.876
80	0.85	0.824	0.887
90	0.867	0.828	0.896
100	0.87	0.823	0.897
200	0.85	0.787	0.873
300	0.707	0.694	0.838
500	0.5	0.694	0.941
1000	0.261	0.694	0.97
