embed50ada
             precision    recall  f1-score   support

        0.0       0.99      0.71      0.83      6753
        1.0       0.09      0.74      0.16       261

avg / total       0.95      0.71      0.80      7014
10	0.1	0.02	0.085
20	0.1	0.018	0.092
30	0.1	0.015	0.093
40	0.075	0.011	0.077
50	0.06	0.009	0.066
60	0.083	0.01	0.082
70	0.086	0.01	0.084
80	0.087	0.01	0.085
90	0.089	0.01	0.086
100	0.08	0.009	0.08
200	0.08	0.008	0.08
300	0.09	0.009	0.098
500	0.086	0.009	0.142
1000	0.089	0.009	0.255
