embed300adasampledtest
             precision    recall  f1-score   support

        0.0       0.73      0.70      0.71       261
        1.0       0.71      0.74      0.72       261

avg / total       0.72      0.72      0.72       522
10	0.7	0.583	0.75
20	0.7	0.536	0.731
30	0.733	0.554	0.748
40	0.75	0.565	0.757
50	0.76	0.573	0.763
60	0.8	0.608	0.791
70	0.771	0.588	0.771
80	0.762	0.581	0.765
90	0.789	0.603	0.784
100	0.79	0.605	0.785
200	0.79	0.618	0.787
300	0.657	0.561	0.76
500	0.51	0.561	0.918
1000	0.261	0.561	0.933
