AdaBoost100
             precision    recall  f1-score   support

        0.0       0.98      0.68      0.80      3642
        1.0       0.07      0.67      0.13       132

avg / total       0.95      0.68      0.78      3774
10	0.1	0.004	0.139
20	0.2	0.008	0.195
30	0.167	0.01	0.174
40	0.175	0.013	0.179
50	0.14	0.013	0.154
60	0.133	0.014	0.147
70	0.114	0.014	0.132
80	0.1	0.014	0.121
90	0.1	0.014	0.119
100	0.09	0.014	0.11
200	0.07	0.014	0.116
300	0.097	0.014	0.19
500	0.1	0.014	0.285
1000	0.079	0.014	0.405
ClaimBuster
10	0.1	0.002	0.085
20	0.15	0.004	0.126
30	0.133	0.005	0.12
40	0.125	0.006	0.117
50	0.16	0.01	0.142
60	0.183	0.014	0.161
70	0.2	0.018	0.175
80	0.2	0.021	0.177
90	0.2	0.024	0.179
100	0.18	0.024	0.166
200	0.15	0.031	0.201
300	0.163	0.031	0.295
500	0.138	0.031	0.386
1000	0.092	0.031	0.481
