svc4
             precision    recall  f1-score   support

        0.0       0.98      0.72      0.83      3642
        1.0       0.08      0.64      0.14       132

avg / total       0.95      0.72      0.81      3774
10	0.3	0.008	0.265
20	0.15	0.008	0.171
30	0.2	0.013	0.202
40	0.2	0.016	0.201
50	0.18	0.018	0.187
60	0.183	0.021	0.189
70	0.186	0.023	0.19
80	0.163	0.023	0.173
90	0.156	0.025	0.167
100	0.17	0.028	0.177
200	0.15	0.036	0.215
300	0.13	0.036	0.26
500	0.11	0.036	0.332
1000	0.082	0.036	0.444
ClaimBuster
10	0.1	0.002	0.085
20	0.15	0.004	0.125
30	0.133	0.005	0.119
40	0.1	0.005	0.098
50	0.16	0.01	0.141
60	0.183	0.014	0.16
70	0.2	0.018	0.174
80	0.225	0.025	0.194
90	0.2	0.025	0.179
100	0.18	0.025	0.166
200	0.15	0.032	0.201
300	0.163	0.032	0.295
500	0.136	0.032	0.382
1000	0.092	0.032	0.481
