AdaBoost100sampled
             precision    recall  f1-score   support

        0.0       0.68      0.69      0.68       132
        1.0       0.68      0.67      0.68       132

avg / total       0.68      0.68      0.68       264
10	0.9	0.068	0.936
20	0.85	0.118	0.881
30	0.833	0.167	0.861
40	0.85	0.224	0.867
50	0.84	0.275	0.857
60	0.817	0.318	0.838
70	0.814	0.368	0.835
80	0.8	0.411	0.823
90	0.8	0.46	0.821
100	0.77	0.489	0.798
200	0.595	0.555	0.88
300	0.44	0.555	0.945
500	0.264	0.555	0.945
1000	0.132	0.555	0.945
