AdaBoost200
             precision    recall  f1-score   support

        0.0       0.98      0.67      0.79      3642
        1.0       0.07      0.67      0.12       132

avg / total       0.95      0.67      0.77      3774
10	0.2	0.008	0.234
20	0.25	0.013	0.251
30	0.2	0.014	0.217
40	0.2	0.018	0.214
50	0.16	0.018	0.184
60	0.15	0.019	0.174
70	0.129	0.019	0.156
80	0.113	0.019	0.142
90	0.1	0.019	0.131
100	0.09	0.019	0.121
200	0.095	0.022	0.153
300	0.08	0.022	0.177
500	0.092	0.022	0.278
1000	0.075	0.022	0.398
ClaimBuster
10	0.1	0.002	0.085
20	0.15	0.004	0.126
30	0.133	0.005	0.12
40	0.125	0.006	0.117
50	0.16	0.01	0.142
60	0.183	0.014	0.161
70	0.2	0.018	0.175
80	0.2	0.021	0.177
90	0.2	0.024	0.179
100	0.18	0.024	0.166
200	0.15	0.031	0.201
300	0.163	0.031	0.295
500	0.138	0.031	0.386
1000	0.092	0.031	0.481
