AdaBoost6
             precision    recall  f1-score   support

        0.0       0.98      0.77      0.87      3642
        1.0       0.09      0.65      0.17       132

avg / total       0.95      0.77      0.84      3774
10	0.3	0.006	0.221
20	0.25	0.01	0.211
30	0.233	0.014	0.21
40	0.2	0.016	0.191
50	0.18	0.018	0.178
60	0.183	0.021	0.181
70	0.171	0.022	0.173
80	0.163	0.023	0.166
90	0.156	0.025	0.161
100	0.15	0.026	0.156
200	0.135	0.03	0.193
300	0.157	0.03	0.291
500	0.12	0.03	0.35
1000	0.089	0.03	0.47
ClaimBuster
10	0.1	0.001	0.078
20	0.15	0.004	0.121
30	0.133	0.005	0.116
40	0.15	0.007	0.13
50	0.16	0.009	0.14
60	0.167	0.012	0.147
70	0.2	0.018	0.173
80	0.212	0.023	0.184
90	0.2	0.024	0.177
100	0.18	0.024	0.164
200	0.15	0.031	0.2
300	0.163	0.031	0.294
500	0.138	0.031	0.385
1000	0.091	0.031	0.476
