svc5
             precision    recall  f1-score   support

        0.0       0.98      0.72      0.83      3642
        1.0       0.08      0.64      0.14       132

avg / total       0.95      0.72      0.81      3774
10	0.3	0.008	0.261
20	0.15	0.008	0.169
30	0.2	0.012	0.199
40	0.2	0.016	0.199
50	0.2	0.019	0.199
60	0.183	0.02	0.188
70	0.171	0.022	0.178
80	0.15	0.022	0.162
90	0.144	0.023	0.158
100	0.16	0.026	0.168
200	0.15	0.031	0.214
300	0.13	0.031	0.258
500	0.112	0.031	0.334
1000	0.082	0.031	0.442
ClaimBuster
10	0.1	0.002	0.085
20	0.15	0.004	0.125
30	0.133	0.005	0.119
40	0.1	0.005	0.098
50	0.16	0.01	0.141
60	0.183	0.014	0.16
70	0.2	0.018	0.174
80	0.225	0.025	0.194
90	0.2	0.025	0.179
100	0.18	0.025	0.166
200	0.15	0.032	0.201
300	0.163	0.032	0.295
500	0.136	0.032	0.382
1000	0.092	0.032	0.481
