AdaBoost8sampled
             precision    recall  f1-score   support

        0.0       0.68      0.75      0.71       132
        1.0       0.72      0.65      0.69       132

avg / total       0.70      0.70      0.70       264
10	0.9	0.06	0.89
20	0.75	0.098	0.788
30	0.8	0.151	0.814
40	0.825	0.207	0.829
50	0.82	0.257	0.826
60	0.817	0.307	0.823
70	0.786	0.343	0.8
80	0.75	0.372	0.773
90	0.733	0.405	0.759
100	0.73	0.444	0.755
200	0.575	0.565	0.849
300	0.44	0.565	0.934
500	0.264	0.565	0.934
1000	0.132	0.565	0.934
