AdaBoost200sampled
             precision    recall  f1-score   support

        0.0       0.68      0.70      0.69       132
        1.0       0.69      0.67      0.68       132

avg / total       0.68      0.68      0.68       264
10	0.9	0.068	0.936
20	0.8	0.112	0.851
30	0.767	0.154	0.816
40	0.8	0.208	0.831
50	0.8	0.258	0.827
60	0.833	0.32	0.848
70	0.786	0.35	0.812
80	0.775	0.392	0.802
90	0.756	0.426	0.786
100	0.73	0.455	0.765
200	0.585	0.545	0.866
300	0.44	0.545	0.94
500	0.264	0.545	0.94
1000	0.132	0.545	0.94
