svc2
             precision    recall  f1-score   support

        0.0       0.98      0.73      0.84      3642
        1.0       0.08      0.67      0.14       132

avg / total       0.95      0.72      0.81      3774
10	0.3	0.008	0.265
20	0.25	0.013	0.242
30	0.167	0.013	0.186
40	0.175	0.016	0.189
50	0.2	0.02	0.204
60	0.217	0.025	0.215
70	0.186	0.025	0.193
80	0.175	0.026	0.185
90	0.2	0.032	0.202
100	0.19	0.034	0.195
200	0.165	0.042	0.235
300	0.13	0.042	0.265
500	0.116	0.042	0.351
1000	0.084	0.042	0.458
ClaimBuster
10	0.1	0.002	0.085
20	0.15	0.004	0.125
30	0.133	0.005	0.119
40	0.1	0.005	0.098
50	0.16	0.01	0.141
60	0.183	0.014	0.16
70	0.2	0.018	0.174
80	0.225	0.025	0.194
90	0.2	0.025	0.179
100	0.18	0.025	0.166
200	0.15	0.032	0.201
300	0.163	0.032	0.295
500	0.136	0.032	0.382
1000	0.092	0.032	0.481
