svc50
             precision    recall  f1-score   support

        0.0       0.99      0.68      0.80      3642
        1.0       0.07      0.72      0.14       132

avg / total       0.95      0.68      0.78      3774

10	0.2	0.005	0.205
20	0.25	0.011	0.239
30	0.233	0.016	0.232
40	0.25	0.022	0.244
50	0.2	0.022	0.21
60	0.167	0.022	0.185
70	0.171	0.024	0.187
80	0.175	0.027	0.188
90	0.178	0.03	0.189
100	0.18	0.033	0.19
200	0.16	0.04	0.231
300	0.14	0.04	0.281
500	0.114	0.04	0.349
1000	0.088	0.04	0.478

ClaimBuster
10	0.1	0.002	0.085
20	0.15	0.004	0.125
30	0.133	0.005	0.119
40	0.125	0.006	0.115
50	0.18	0.011	0.155
60	0.183	0.014	0.16
70	0.186	0.017	0.164
80	0.212	0.023	0.185
90	0.2	0.025	0.179
100	0.18	0.025	0.166
200	0.15	0.032	0.201
300	0.163	0.032	0.295
500	0.138	0.032	0.386
1000	0.092	0.032	0.481
