AdaBoost10
             precision    recall  f1-score   support

        0.0       0.98      0.77      0.87      3642
        1.0       0.10      0.67      0.17       132

avg / total       0.95      0.77      0.84      3774
10	0.3	0.006	0.221
20	0.2	0.008	0.178
30	0.233	0.014	0.208
40	0.225	0.018	0.207
50	0.22	0.021	0.206
60	0.217	0.025	0.205
70	0.186	0.025	0.185
80	0.163	0.025	0.168
90	0.178	0.028	0.179
100	0.17	0.03	0.173
200	0.14	0.034	0.201
300	0.147	0.034	0.28
500	0.116	0.034	0.344
1000	0.09	0.034	0.477
ClaimBuster
10	0.1	0.001	0.078
20	0.15	0.004	0.121
30	0.133	0.005	0.116
40	0.15	0.007	0.13
50	0.16	0.009	0.14
60	0.167	0.012	0.147
70	0.2	0.018	0.173
80	0.212	0.023	0.184
90	0.2	0.024	0.177
100	0.18	0.024	0.164
200	0.15	0.031	0.2
300	0.163	0.031	0.294
500	0.138	0.031	0.385
1000	0.091	0.031	0.476
