svc2sampled
             precision    recall  f1-score   support

        0.0       0.71      0.67      0.69       132
        1.0       0.69      0.73      0.71       132

avg / total       0.70      0.70      0.70       264
10	0.9	0.065	0.922
20	0.9	0.126	0.913
30	0.867	0.179	0.887
40	0.825	0.225	0.855
50	0.8	0.268	0.833
60	0.767	0.304	0.806
70	0.771	0.351	0.805
80	0.762	0.391	0.796
90	0.733	0.419	0.772
100	0.72	0.452	0.76
200	0.595	0.553	0.878
300	0.44	0.553	0.943
500	0.264	0.553	0.943
1000	0.132	0.553	0.943
