AdaBoost6sampled
             precision    recall  f1-score   support

        0.0       0.68      0.74      0.71       132
        1.0       0.72      0.65      0.68       132

avg / total       0.70      0.70      0.70       264
10	0.9	0.057	0.861
20	0.75	0.094	0.767
30	0.8	0.147	0.798
40	0.85	0.21	0.833
50	0.82	0.254	0.814
60	0.817	0.304	0.813
70	0.8	0.347	0.801
80	0.762	0.376	0.774
90	0.733	0.404	0.752
100	0.73	0.443	0.748
200	0.6	0.558	0.87
300	0.44	0.558	0.929
500	0.264	0.558	0.929
1000	0.132	0.558	0.929
