AdaBoost4
             precision    recall  f1-score   support

        0.0       0.98      0.81      0.89      3642
        1.0       0.10      0.56      0.17       132

avg / total       0.95      0.81      0.86      3774
10	0.1	0.001	0.066
20	0.1	0.002	0.082
30	0.133	0.004	0.109
40	0.1	0.004	0.09
50	0.1	0.005	0.091
60	0.133	0.008	0.116
70	0.143	0.01	0.124
80	0.138	0.011	0.122
90	0.122	0.011	0.112
100	0.13	0.013	0.119
200	0.17	0.016	0.209
300	0.16	0.016	0.277
500	0.114	0.016	0.318
1000	0.08	0.016	0.413
ClaimBuster
10	0.1	0.001	0.078
20	0.15	0.004	0.121
30	0.133	0.005	0.116
40	0.15	0.007	0.13
50	0.16	0.009	0.14
60	0.167	0.012	0.147
70	0.2	0.018	0.173
80	0.212	0.023	0.184
90	0.2	0.024	0.177
100	0.18	0.024	0.164
200	0.15	0.031	0.2
300	0.163	0.031	0.294
500	0.138	0.031	0.385
1000	0.091	0.031	0.476
