AdaBoost5sampled
             precision    recall  f1-score   support

        0.0       0.64      0.80      0.71       132
        1.0       0.73      0.56      0.64       132

avg / total       0.69      0.68      0.67       264
10	0.9	0.06	0.89
20	0.75	0.096	0.786
30	0.833	0.157	0.835
40	0.825	0.207	0.829
50	0.84	0.264	0.839
60	0.817	0.308	0.823
70	0.729	0.32	0.759
80	0.738	0.365	0.763
90	0.733	0.404	0.758
100	0.73	0.443	0.754
200	0.595	0.551	0.869
300	0.44	0.551	0.934
500	0.264	0.551	0.934
1000	0.132	0.551	0.934
