AdaBoost5
             precision    recall  f1-score   support

        0.0       0.98      0.82      0.89      3642
        1.0       0.10      0.56      0.17       132

avg / total       0.95      0.81      0.87      3774
10	0.3	0.006	0.218
20	0.2	0.009	0.18
30	0.2	0.012	0.187
40	0.2	0.015	0.189
50	0.2	0.019	0.19
60	0.183	0.02	0.18
70	0.186	0.023	0.182
80	0.175	0.025	0.175
90	0.156	0.025	0.161
100	0.16	0.027	0.163
200	0.165	0.033	0.226
300	0.157	0.033	0.295
500	0.114	0.033	0.34
1000	0.082	0.033	0.444
ClaimBuster
10	0.1	0.001	0.078
20	0.15	0.004	0.121
30	0.133	0.005	0.116
40	0.15	0.007	0.13
50	0.16	0.009	0.14
60	0.167	0.012	0.147
70	0.2	0.018	0.173
80	0.212	0.023	0.184
90	0.2	0.024	0.177
100	0.18	0.024	0.164
200	0.15	0.031	0.2
300	0.163	0.031	0.294
500	0.138	0.031	0.385
1000	0.091	0.031	0.476
