AdaBoost10sampled
             precision    recall  f1-score   support

        0.0       0.69      0.76      0.72       132
        1.0       0.73      0.67      0.70       132

avg / total       0.71      0.71      0.71       264
10	0.9	0.068	0.936
20	0.75	0.107	0.82
30	0.8	0.16	0.839
40	0.85	0.223	0.867
50	0.84	0.275	0.857
60	0.817	0.319	0.839
70	0.814	0.368	0.835
80	0.75	0.386	0.787
90	0.756	0.432	0.788
100	0.77	0.484	0.796
200	0.6	0.591	0.886
300	0.44	0.591	0.946
500	0.264	0.591	0.946
1000	0.132	0.591	0.946
