AdaBoost50
             precision    recall  f1-score   support

        0.0       0.98      0.68      0.80      3642
        1.0       0.07      0.64      0.12       132

avg / total       0.95      0.68      0.78      3774
10	0.4	0.011	0.313
20	0.3	0.016	0.272
30	0.233	0.019	0.234
40	0.175	0.019	0.193
50	0.14	0.019	0.166
60	0.15	0.021	0.17
70	0.171	0.025	0.183
80	0.163	0.026	0.176
90	0.167	0.029	0.178
100	0.16	0.03	0.172
200	0.17	0.039	0.239
300	0.137	0.039	0.273
500	0.108	0.039	0.332
1000	0.08	0.039	0.439
ClaimBuster
10	0.1	0.002	0.085
20	0.15	0.004	0.126
30	0.133	0.005	0.12
40	0.125	0.006	0.117
50	0.16	0.01	0.142
60	0.183	0.014	0.161
70	0.2	0.018	0.175
80	0.2	0.021	0.177
90	0.2	0.024	0.179
100	0.18	0.024	0.166
200	0.15	0.031	0.201
300	0.163	0.031	0.295
500	0.138	0.031	0.386
1000	0.092	0.031	0.481
