AdaBoost20
             precision    recall  f1-score   support

        0.0       0.98      0.64      0.77      3642
        1.0       0.06      0.66      0.11       132

avg / total       0.95      0.64      0.75      3774
10	0.3	0.018	0.425
20	0.25	0.022	0.342
30	0.2	0.024	0.287
40	0.25	0.031	0.306
50	0.22	0.033	0.277
60	0.233	0.038	0.28
70	0.214	0.04	0.262
80	0.2	0.041	0.248
90	0.2	0.045	0.244
100	0.21	0.049	0.248
200	0.155	0.052	0.256
300	0.13	0.052	0.295
500	0.108	0.052	0.363
1000	0.08	0.052	0.471
ClaimBuster
10	0.1	0.002	0.085
20	0.15	0.004	0.126
30	0.133	0.005	0.12
40	0.125	0.006	0.117
50	0.16	0.01	0.142
60	0.183	0.014	0.161
70	0.2	0.018	0.175
80	0.2	0.021	0.177
90	0.2	0.024	0.179
100	0.18	0.024	0.166
200	0.15	0.031	0.201
300	0.163	0.031	0.295
500	0.138	0.031	0.386
1000	0.092	0.031	0.481
