svc4sampled
             precision    recall  f1-score   support

        0.0       0.73      0.70      0.71       132
        1.0       0.71      0.74      0.73       132

avg / total       0.72      0.72      0.72       264
10	0.9	0.062	0.905
20	0.85	0.115	0.868
30	0.867	0.175	0.877
40	0.85	0.227	0.864
50	0.78	0.258	0.813
60	0.783	0.305	0.811
70	0.771	0.347	0.8
80	0.75	0.381	0.782
90	0.733	0.415	0.767
100	0.72	0.448	0.755
200	0.58	0.555	0.859
300	0.44	0.555	0.939
500	0.264	0.555	0.939
1000	0.132	0.555	0.939
