svc7sampled
             precision    recall  f1-score   support

        0.0       0.70      0.67      0.68       132
        1.0       0.68      0.70      0.69       132

avg / total       0.69      0.69      0.69       264
10	0.9	0.062	0.905
20	0.85	0.114	0.867
30	0.867	0.173	0.875
40	0.875	0.233	0.879
50	0.78	0.258	0.812
60	0.767	0.298	0.798
70	0.757	0.339	0.789
80	0.75	0.379	0.781
90	0.744	0.419	0.774
100	0.74	0.458	0.769
200	0.585	0.556	0.864
300	0.44	0.556	0.939
500	0.264	0.556	0.939
1000	0.132	0.556	0.939
