AdaBoost1000
             precision    recall  f1-score   support

        0.0       0.98      0.64      0.78      3642
        1.0       0.06      0.65      0.11       132

avg / total       0.95      0.64      0.75      3774
10	0.0	0.0	0.0
20	0.05	0.001	0.036
30	0.133	0.003	0.095
40	0.125	0.004	0.096
50	0.14	0.006	0.111
60	0.133	0.007	0.109
70	0.143	0.009	0.119
80	0.125	0.009	0.108
90	0.111	0.009	0.099
100	0.1	0.009	0.092
200	0.105	0.012	0.135
300	0.087	0.012	0.16
500	0.086	0.012	0.238
1000	0.066	0.012	0.332
ClaimBuster
10	0.1	0.002	0.085
20	0.15	0.004	0.126
30	0.133	0.005	0.12
40	0.125	0.006	0.117
50	0.16	0.01	0.142
60	0.183	0.014	0.161
70	0.2	0.018	0.175
80	0.2	0.021	0.177
90	0.2	0.024	0.179
100	0.18	0.024	0.166
200	0.15	0.031	0.201
300	0.163	0.031	0.295
500	0.138	0.031	0.386
1000	0.092	0.031	0.481
