AdaBoost500sampled
             precision    recall  f1-score   support

        0.0       0.65      0.66      0.65       132
        1.0       0.65      0.64      0.65       132

avg / total       0.65      0.65      0.65       264
10	0.9	0.068	0.936
20	0.85	0.121	0.889
30	0.867	0.181	0.892
40	0.8	0.217	0.84
50	0.78	0.259	0.82
60	0.767	0.3	0.806
70	0.786	0.353	0.816
80	0.762	0.388	0.796
90	0.744	0.423	0.781
100	0.72	0.451	0.76
200	0.56	0.525	0.841
300	0.44	0.525	0.941
500	0.264	0.525	0.941
1000	0.132	0.525	0.941
