AdaBoost15sampled
             precision    recall  f1-score   support

        0.0       0.69      0.74      0.72       132
        1.0       0.72      0.67      0.69       132

avg / total       0.71      0.70      0.70       264
10	0.9	0.068	0.936
20	0.75	0.107	0.821
30	0.8	0.159	0.838
40	0.85	0.222	0.866
50	0.84	0.273	0.857
60	0.817	0.317	0.838
70	0.8	0.36	0.824
80	0.75	0.384	0.786
90	0.722	0.411	0.763
100	0.73	0.455	0.766
200	0.58	0.565	0.863
300	0.44	0.565	0.943
500	0.264	0.565	0.943
1000	0.132	0.565	0.943
