AdaBoost1000sampled
             precision    recall  f1-score   support

        0.0       0.66      0.67      0.66       132
        1.0       0.66      0.65      0.66       132

avg / total       0.66      0.66      0.66       264
10	1.0	0.076	1.0
20	0.85	0.123	0.891
30	0.867	0.183	0.895
40	0.8	0.219	0.842
50	0.78	0.261	0.822
60	0.767	0.302	0.808
70	0.771	0.349	0.807
80	0.762	0.39	0.798
90	0.733	0.419	0.774
100	0.74	0.463	0.776
200	0.55	0.526	0.83
300	0.44	0.526	0.94
500	0.264	0.526	0.94
1000	0.132	0.526	0.94
