svc6sampled
             precision    recall  f1-score   support

        0.0       0.70      0.69      0.69       132
        1.0       0.69      0.70      0.70       132

avg / total       0.70      0.70      0.70       264
10	0.9	0.062	0.905
20	0.85	0.114	0.867
30	0.867	0.173	0.875
40	0.85	0.225	0.862
50	0.78	0.257	0.812
60	0.767	0.297	0.798
70	0.771	0.344	0.798
80	0.75	0.378	0.781
90	0.744	0.418	0.774
100	0.73	0.452	0.761
200	0.575	0.554	0.853
300	0.44	0.554	0.939
500	0.264	0.554	0.939
1000	0.132	0.554	0.939
