AdaBoost20sampled
             precision    recall  f1-score   support

        0.0       0.65      0.64      0.64       132
        1.0       0.64      0.66      0.65       132

avg / total       0.65      0.65      0.65       264
10	0.9	0.068	0.936
20	0.9	0.13	0.924
30	0.867	0.185	0.897
40	0.875	0.244	0.897
50	0.82	0.283	0.856
60	0.817	0.334	0.85
70	0.814	0.383	0.844
80	0.762	0.407	0.805
90	0.744	0.441	0.788
100	0.74	0.481	0.782
200	0.575	0.552	0.863
300	0.44	0.552	0.948
500	0.264	0.552	0.948
1000	0.132	0.552	0.948
