svc10
             precision    recall  f1-score   support

        0.0       0.99      0.68      0.80      3642
        1.0       0.08      0.73      0.14       132

avg / total       0.95      0.68      0.78      3774

10	0.1	0.002	0.095
20	0.3	0.013	0.248
30	0.267	0.018	0.238
40	0.225	0.02	0.214
50	0.2	0.022	0.198
60	0.217	0.026	0.21
70	0.229	0.032	0.219
80	0.212	0.033	0.208
90	0.211	0.037	0.208
100	0.21	0.04	0.207
200	0.15	0.044	0.218
300	0.133	0.044	0.268
500	0.12	0.044	0.358
1000	0.087	0.044	0.47

ClaimBuster
10	0.1	0.002	0.085
20	0.15	0.004	0.125
30	0.133	0.005	0.119
40	0.125	0.006	0.115
50	0.18	0.011	0.155
60	0.183	0.014	0.16
70	0.186	0.017	0.164
80	0.212	0.023	0.185
90	0.2	0.025	0.179
100	0.18	0.025	0.166
200	0.15	0.032	0.201
300	0.163	0.032	0.295
500	0.138	0.032	0.386
1000	0.092	0.032	0.481
