svc1
             precision    recall  f1-score   support

        0.0       0.98      0.73      0.84      3642
        1.0       0.08      0.68      0.15       132

avg / total       0.95      0.73      0.81      3774
10	0.3	0.007	0.25
20	0.25	0.012	0.235
30	0.167	0.012	0.181
40	0.175	0.015	0.183
50	0.2	0.019	0.2
60	0.2	0.023	0.2
70	0.214	0.027	0.21
80	0.225	0.032	0.218
90	0.222	0.036	0.217
100	0.22	0.039	0.215
200	0.16	0.044	0.23
300	0.133	0.044	0.27
500	0.118	0.044	0.355
1000	0.087	0.044	0.471
ClaimBuster
10	0.1	0.002	0.085
20	0.15	0.004	0.125
30	0.133	0.005	0.119
40	0.1	0.005	0.098
50	0.16	0.01	0.141
60	0.183	0.014	0.16
70	0.2	0.018	0.174
80	0.225	0.025	0.194
90	0.2	0.025	0.179
100	0.18	0.025	0.166
200	0.15	0.032	0.201
300	0.163	0.032	0.295
500	0.136	0.032	0.382
1000	0.092	0.032	0.481
