AdaBoost8
             precision    recall  f1-score   support

        0.0       0.98      0.78      0.87      3642
        1.0       0.10      0.65      0.17       132

avg / total       0.95      0.77      0.84      3774
10	0.1	0.004	0.139
20	0.15	0.006	0.163
30	0.2	0.011	0.194
40	0.2	0.014	0.194
50	0.18	0.015	0.181
60	0.167	0.017	0.172
70	0.171	0.019	0.175
80	0.163	0.021	0.168
90	0.156	0.022	0.162
100	0.14	0.022	0.151
200	0.15	0.027	0.209
300	0.157	0.027	0.293
500	0.12	0.027	0.352
1000	0.087	0.027	0.464
ClaimBuster
10	0.1	0.001	0.078
20	0.15	0.004	0.121
30	0.133	0.005	0.116
40	0.15	0.007	0.13
50	0.16	0.009	0.14
60	0.167	0.012	0.147
70	0.2	0.018	0.173
80	0.212	0.023	0.184
90	0.2	0.024	0.177
100	0.18	0.024	0.164
200	0.15	0.031	0.2
300	0.163	0.031	0.294
500	0.138	0.031	0.385
1000	0.091	0.031	0.476
