AdaBoost15
             precision    recall  f1-score   support

        0.0       0.98      0.76      0.86      3642
        1.0       0.09      0.67      0.16       132

avg / total       0.95      0.76      0.84      3774
10	0.2	0.003	0.137
20	0.3	0.011	0.231
30	0.3	0.018	0.246
40	0.275	0.022	0.237
50	0.24	0.025	0.218
60	0.217	0.027	0.205
70	0.2	0.028	0.194
80	0.175	0.028	0.177
90	0.156	0.028	0.163
100	0.15	0.029	0.158
200	0.14	0.038	0.201
300	0.143	0.038	0.275
500	0.12	0.038	0.352
1000	0.09	0.038	0.476
ClaimBuster
10	0.1	0.001	0.078
20	0.15	0.004	0.121
30	0.133	0.005	0.116
40	0.15	0.007	0.13
50	0.16	0.009	0.14
60	0.167	0.012	0.147
70	0.2	0.018	0.173
80	0.212	0.023	0.184
90	0.2	0.024	0.177
100	0.18	0.024	0.164
200	0.15	0.031	0.2
300	0.163	0.031	0.294
500	0.138	0.031	0.385
1000	0.091	0.031	0.476
