rf_100
             precision    recall  f1-score   support

        0.0       0.99      0.66      0.79      3642
        1.0       0.07      0.75      0.14       132

avg / total       0.95      0.67      0.77      3774
10	0.3	0.02	0.444
20	0.35	0.03	0.425
30	0.267	0.032	0.349
40	0.275	0.038	0.341
50	0.22	0.038	0.293
60	0.2	0.04	0.27
70	0.2	0.043	0.263
80	0.2	0.046	0.258
90	0.222	0.053	0.269
100	0.22	0.056	0.264
200	0.19	0.065	0.303
300	0.153	0.065	0.343
500	0.132	0.065	0.434
1000	0.088	0.065	0.526
ClaimBuster
10	0.1	0.002	0.085
20	0.15	0.004	0.127
30	0.133	0.005	0.121
40	0.15	0.008	0.135
50	0.18	0.012	0.158
60	0.167	0.013	0.151
70	0.2	0.019	0.176
80	0.2	0.022	0.178
90	0.2	0.025	0.18
100	0.18	0.025	0.167
200	0.15	0.032	0.202
300	0.16	0.032	0.291
500	0.136	0.032	0.383
1000	0.092	0.032	0.482
