rf_200sampledtest
             precision    recall  f1-score   support

        0.0       0.69      0.66      0.67       132
        1.0       0.67      0.70      0.68       132

avg / total       0.68      0.68      0.68       264
10	1.0	0.076	1.0
20	0.95	0.144	0.968
30	0.933	0.208	0.952
40	0.875	0.255	0.908
50	0.82	0.294	0.865
60	0.8	0.337	0.845
70	0.814	0.392	0.851
80	0.8	0.435	0.837
90	0.756	0.459	0.802
100	0.73	0.486	0.78
200	0.575	0.571	0.868
300	0.44	0.571	0.953
500	0.264	0.571	0.953
1000	0.132	0.571	0.953
