rf_20
             precision    recall  f1-score   support

        0.0       0.98      0.69      0.81      3642
        1.0       0.08      0.70      0.14       132

avg / total       0.95      0.69      0.79      3774
10	0.4	0.01	0.292
20	0.3	0.016	0.264
30	0.333	0.027	0.298
40	0.25	0.027	0.246
50	0.26	0.034	0.254
60	0.283	0.042	0.271
70	0.271	0.046	0.264
80	0.263	0.05	0.258
90	0.244	0.052	0.246
100	0.22	0.052	0.228
200	0.165	0.06	0.246
300	0.147	0.06	0.3
500	0.12	0.06	0.373
1000	0.086	0.06	0.48
ClaimBuster
10	0.1	0.002	0.085
20	0.15	0.004	0.127
30	0.133	0.005	0.121
40	0.15	0.008	0.135
50	0.18	0.012	0.158
60	0.167	0.013	0.151
70	0.2	0.019	0.176
80	0.2	0.022	0.178
90	0.2	0.025	0.18
100	0.18	0.025	0.167
200	0.15	0.032	0.202
300	0.16	0.032	0.291
500	0.136	0.032	0.383
1000	0.092	0.032	0.482
